file_id,name,current_parent_path,full_path,proposed_action,proposed_target_path,reason,confidence,delete_candidate,requires_operator_approval,canonical_replacement_id,notes
1fauIPB4nsZU7opcKDeqHNGQnw8neXNPIHZnmhGE8l04,UI_REDESIGN_COMPLETE_SESSION_MEMORY.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_COMPLETE_SESSION_MEMORY.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_COMPLETE_SESSION_MEMORY.md,Synced from repo tree,high,False,False,,
1yjCSEQE65Z2n6y0CRSZLytuNYI7Dq5ue0DfxASz_YKs,PHASE1_NAV_APPLY_REPORT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts/PHASE1_NAV_APPLY_REPORT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts/PHASE1_NAV_APPLY_REPORT.md,Synced from repo tree,high,False,False,,
1DAVL7kBpVEw8tDTp0iUu82yNjTkBHbM25FdA1PeVh10,AGENT_COLLABORATION_DECISION_COCKPIT_APPLY_REPORT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts/AGENT_COLLABORATION_DECISION_COCKPIT_APPLY_REPORT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/implementation_prompts/AGENT_COLLABORATION_DECISION_COCKPIT_APPLY_REPORT.md,Synced from repo tree,high,False,False,,
159Wv6ZL8MB2vB5SyoPtu1rBy8yxSSwYg,AgentCollaboration.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_apply_20260525_1252,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_apply_20260525_1252/AgentCollaboration.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_apply_20260525_1252/AgentCollaboration.tsx,Synced from repo tree,high,False,False,,
1KNYTkI8_rdDAqzFBrjlSF6UkcodakPS0,AgentCollaboration.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836/AgentCollaboration.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836/AgentCollaboration.tsx,Synced from repo tree,high,False,False,,
1W2eZFog-4oHiCU99npMz9ozjpN6dWsPmy1929jWajd4,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836/git_info,Synced from repo tree,high,False,False,,
1-fdWmoSo77-iPDP-jhEtgnsGjh3dYGtN,PaperGovernance.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/PaperGovernance.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/PaperGovernance.tsx,Synced from repo tree,high,False,False,,
1-eoyv57YjdvFw2I5sgubqEGRbeda_oUV,ProposalAlerts.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/ProposalAlerts.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/ProposalAlerts.tsx,Synced from repo tree,high,False,False,,
1Nt5NlMpNYW50OWC-8_VjPJMoT4L5kfKg,PaperReview.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/PaperReview.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/PaperReview.tsx,Synced from repo tree,high,False,False,,
1T7jc2c-H0yWviLFFSX3AD3RyAtBEYmJqn-uXrm9cFlQ,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/git_info,Synced from repo tree,high,False,False,,
14rbNNqFLAOOQWticu0biZOHP4EPwqegZ,LearningGovernance.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/LearningGovernance.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/LearningGovernance.tsx,Synced from repo tree,high,False,False,,
1GGIaboEa2195KIGarXp0HWHzlWD7yimK,GovernanceHub.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/GovernanceHub.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/GovernanceHub.tsx,Synced from repo tree,high,False,False,,
1WKEVkWDpKn95F2kYELEbePNPxma8y2RXGnfi1A6nEwY,SELF_IMPROVEMENT_POLISH_DESIGN_NOTES.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_DESIGN_NOTES.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_DESIGN_NOTES.md,Synced from repo tree,high,False,False,,
111K6n5AAh_kFuC3Be6oXoT-X74Cg1pP9j6Mkht0eRas,SelfImprovement.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1BTP80SFSWGUeCv3RHJ1fd7X2xREek_ZmGwPluioeyw4,SELF_IMPROVEMENT_POLISH_APPLY_PLAN.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_APPLY_PLAN.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_APPLY_PLAN.md,Synced from repo tree,high,False,False,,
1ikb51xRunSgsLN90089A9meb6F1DzxfS,SelfImprovement.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx,Synced from repo tree,high,False,False,,
1LzpjfZ-USEpSPmuihl91cGY0Y9lNi5dL7ymKoTSwzJs,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/git_info,Synced from repo tree,high,False,False,,
1NOgH7Qh03jxyi4TvokimQA9dPk1awAgn,Approvals.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx,Synced from repo tree,high,False,False,,
1iIa4gApaXrMhAjSdMRi2N0yGInSKvtYwdwV7otzEOvQ,Approvals.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1aYmYhntulN37Mf13PTw8NjdTViddpqvlaIoK3i3WbYc,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/git_info,Synced from repo tree,high,False,False,,
1Ro60TyAjGtpte5lkO1uKjGeS3Y0dHGjZ,AgentCollaboration.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_v3_apply_20260525_1854,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_v3_apply_20260525_1854/AgentCollaboration.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/agent_collab_v3_apply_20260525_1854/AgentCollaboration.tsx,Synced from repo tree,high,False,False,,
1oxI-fevbV9QOmkiH24P-Dnj2noDMFVLkm0_CbaPn5SU,AUTOMATION_TRUST_CENTER_DESIGN_NOTES.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AUTOMATION_TRUST_CENTER_DESIGN_NOTES.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AUTOMATION_TRUST_CENTER_DESIGN_NOTES.md,Synced from repo tree,high,False,False,,
1jzVkh_QkjnIXBEr2oTczryuuh3sDcIxL,OpsHub.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/OpsHub.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/OpsHub.tsx,Synced from repo tree,high,False,False,,
1P_8sMi5IhM-VqXhRjRAblDl56tDdBLe6,PipelineHub.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/PipelineHub.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/PipelineHub.tsx,Synced from repo tree,high,False,False,,
14ii70hqBLq1BRtWBbMc-o0c4N5mBsTxU,AgentPipeline.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AgentPipeline.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AgentPipeline.tsx,Synced from repo tree,high,False,False,,
1Rfe0x16uuWDT6SbvpS4nNpaw8iHVyKeD5ER92piZO-E,PipelineHub.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/PipelineHub.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/PipelineHub.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
11DIhMRAGawkA2vO3PrJcUMLvKACDgcKG,SystemHealth.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/SystemHealth.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/SystemHealth.tsx,Synced from repo tree,high,False,False,,
1CZHvYiZ-iC0qxWnUEbh2BFL1RzTzlE_527mqbDwHQfE,AgentPipeline.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AgentPipeline.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AgentPipeline.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1_yvJWX9ZXVJO4w6I-s00eXVReINHs0PaGShbsRp0ZQE,AUTOMATION_TRUST_CENTER_APPLY_PLAN.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AUTOMATION_TRUST_CENTER_APPLY_PLAN.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AUTOMATION_TRUST_CENTER_APPLY_PLAN.md,Synced from repo tree,high,False,False,,
10JgzwEToeIggk2tfsOWVNwmOEO0AeXdK7BlAQwdSNiU,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/git_info,Synced from repo tree,high,False,False,,
1J33Qf28P3Gilq5S1Z-Jct4tN2sLS8HfQCSu1n5RQEk8,OpsHub.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/OpsHub.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/OpsHub.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1bCZa_0aEuY6lPio41rV8s26Y2PviFNQkmDsPwscXhqA,SystemHealth.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/SystemHealth.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/SystemHealth.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1_WbD6RpovHmOscrlsaACaugx_DYrlVvj,PaperProposals.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/PaperProposals.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/PaperProposals.tsx,Synced from repo tree,high,False,False,,
14_TihYmHUuYXRUVu5fWEMqE6t306RSCyFJjV0goSnT8,PaperProposals.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/PaperProposals.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/PaperProposals.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1RPmm_BU5gB1PSZe5tG7Wi4P9nmYLxWqV-UVaXOoKlOo,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/git_info,Synced from repo tree,high,False,False,,
1QUohbLvSmFp3wgLs-Am8JxHNBj_PI8jJOnB-qLRVKxE,Shell.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/Shell.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/Shell.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1A-Gii_Ie4y7hhTvwXV7chAAoGS4g9-nS,Shell.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/Shell.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/Shell.tsx,Synced from repo tree,high,False,False,,
1ZDovrRZdNh4wuVMeWBj_JZGAxYOHz0WKVthOgNRt5LQ,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/git_info,Synced from repo tree,high,False,False,,
16jS6zCWAUzggmCmZCWSEMyWgntod4giOcVFw6WqmvYo,PHASE1_NAV_DESIGN_NOTES.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/PHASE1_NAV_DESIGN_NOTES.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/PHASE1_NAV_DESIGN_NOTES.md,Synced from repo tree,high,False,False,,
11w1doGaaLXopdv_EU8dWfDmwGrtsY_Kk36_miQbJwcw,AgentChip.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/AgentChip.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/AgentChip.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
193jXm3ZQnk89dow0vErKZ3FrNuWTzhWYOdHdvJ5SeM8,components_listing,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/components_listing,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/components_listing,Synced from repo tree,high,False,False,,
1VGe1e-YzPn0FLFXyY5bYoE9fxXHdOwf57a_45PGb3e8,UI_PRIMITIVES_USAGE_GUIDE.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/UI_PRIMITIVES_USAGE_GUIDE.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/UI_PRIMITIVES_USAGE_GUIDE.md,Synced from repo tree,high,False,False,,
1dWvJwUtGvc5wxdTNtal_pa8GZIEwQtBRiiasFEhOlLM,StatusBadge.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/StatusBadge.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/StatusBadge.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
19-OhYXcgU_3vtGFzPjB8Q0xm9qw2HvZzSdLwQaMlMFI,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/git_info,Synced from repo tree,high,False,False,,
1KjlFaR8ohUG6bQFuAdKs2VcsxOo8HIKWgn5ZR-BQtak,SeverityBadge.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/SeverityBadge.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/SeverityBadge.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
1Koab8JqOa9YR8VcOQM0uD5xryzMoDtHwlonIjqjOC4Q,UI_PRIMITIVES_DESIGN_NOTES.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/UI_PRIMITIVES_DESIGN_NOTES.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/UI_PRIMITIVES_DESIGN_NOTES.md,Synced from repo tree,high,False,False,,
1zDtoDo6ipKUy752G89oTWdmZnsr7GEnc5DTfuqbynyI,StateCard.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/StateCard.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/StateCard.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
15jVS0GCaMM0gYOkiusv5NrSCxfjMwiAYgGvvHkOkwBw,ActionButton.tsx.REPLACEMENT.md,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/ActionButton.tsx.REPLACEMENT.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/ActionButton.tsx.REPLACEMENT.md,Synced from repo tree,high,False,False,,
14sbHm4S4I9tBAGWITCpuzm2K4nZs_1rV,TradeAI.tsx,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase3_market_opportunities_apply_20260525_1412,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase3_market_opportunities_apply_20260525_1412/TradeAI.tsx,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase3_market_opportunities_apply_20260525_1412/TradeAI.tsx,Synced from repo tree,high,False,False,,
1DO_Qa6B9mSlfNAIys0kc49NMJ6Py58GPSxtteUAf3zs,git_info,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase3_market_opportunities_apply_20260525_1412,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase3_market_opportunities_apply_20260525_1412/git_info,KEEP_CURRENT,Trade_AI_Docs_v2/docs/ui_redesign/designer_workspace/backups/phase3_market_opportunities_apply_20260525_1412/git_info,Synced from repo tree,high,False,False,,
